Pubmed_ID,Title,Author,Source,Abstract
15642637,Effects of 4-tert-pentylphenol on the gene expression of P450 11beta-hydroxylase in the gonad of medaka (Oryzias latipes).,"Yokota H, Abe T, Nakai M, Murakami H, Eto C, Yakabe Y",Aquat Toxicol. 2005 Jan 26;71(2):121-32. doi: 10.1016/j.aquatox.2004.10.017. Epub 2004 Dec 15.,"Alkylphenols including 4-tert-pentylphenol (4-PP) have been shown to alter sexual differentiation in fish due to their estrogenic properties. Medaka (Oryzias latipes) is so sensitive to these substances because morphological sex reversal and testis-ova induction are well developed in the exposed males. However, little work has been done to characterize the molecular effects of estrogenic substances on the morphological and gonadal feminization in male fish. Cytochrome P450 11beta-hydroxylase (P450(11beta)) is a key steroidogenic enzyme in production of 11-ketotestosterone which is the predominant androgen in male fish. In this study, we cloned a cDNA encoding medaka testicular P450(11beta), and then investigated the gene expression of P450(11beta) in the testes of genetically male medaka exposed to 4-PP. The cDNA contains 1740 nucleotides that encode a protein of 543 amino acids, which shares 68.9% and 73.4% homology with testicular P450(11beta)s from Japanese eel (Anguilla japonica) and rainbow trout (Oncorhynchus mykiss), respectively. HeLa cells transfected with an expression vector containing the open reading frame of medaka P450(11beta) cDNA showed 11beta-hydroxylating activity in the presence of exogenous testosterone. Analysis of tissue distribution by RT-PCR showed great abundance of P450(11beta) mRNA in testis. In the partial life-cycle exposure with 4-PP, morphologically sex-reversal was observed in XY medaka exposed to 4-PP concentrations of > or =238 microg/L. Furthermore, exposure to 4-PP completely inhibited P450(11beta) mRNA expression in the gonads of sex-reversed XY fish at 60-day posthatch. These results suggest that xeno-estrogen 4-PP may have inhibitory effects on the synthesis of testicular 11-oxygenated androgens through downregulation of P450(11beta) expression in the genetically male fish."
15607756,Naringenin-type flavonoids show different estrogenic effects in mammalian and teleost test systems.,"Zierau O, Hamann J, Tischer S, Schwab P, Metz P, Vollmer G, Gutzeit HO, Scholz S",Biochem Biophys Res Commun. 2005 Jan 28;326(4):909-16. doi: 10.1016/j.bbrc.2004.11.124.,"The estrogenic activity of several intermediary plant compounds has raised concern about possible risks of unwanted interference with endocrine regulation, but on the other hand there are potential medical benefits, in particular in treatment of menopausal symptoms or cancer. In the present study, we compare the estrogenic effects of phytoestrogens naringenin, 8-prenylnaringenin, 6-(1,1-dimethylallyl)naringenin, and the synthetic 4'-acetyl-7-prenyloxynaringenin. Two mammalian in vitro systems and a fish in vivo system were used to study the estrogenic properties with reference to genistein, 17-beta-estradiol or ethynylestradiol. Strong differences were observed between the mammalian in vitro and the fish in vivo test system. In the medaka sex reversal/vtg gene expression assay no estrogenic effects of the naringenin-type flavonoids were observed, while mammalian in vitro systems showed a similar and graded response to the test compounds."
15588641,The juvenile three-spined stickleback (Gasterosteus aculeatus L.) as a model organism for endocrine disruption. I. Sexual differentiation.,"Hahlbeck E, Griffiths R, Bengtsson BE",Aquat Toxicol. 2004 Dec 20;70(4):287-310. doi: 10.1016/j.aquatox.2004.10.003.,"Juvenile three-spined stickleback (Gasterosteus aculeatus L.) is introduced as a unique model organism for both androgenic and oestrogenic endocrine action. Intersex is often used as an indicator for disruption of sexual differentiation in fish exposed to different kinds of effluents from human activities. In wild fish it has exclusively been reported in terms of feminisation due to xenoestrogens in the environment. The assumption that the intersex individuals are feminised genetic males can only be proven by genetic sex identification of the intersexual individuals. Intersex and gonadal sex reversal were induced in three-spined sticklebacks by treatment with natural and synthetic steroid hormones. Juvenile sticklebacks were exposed to three nominal concentrations of 17 beta-oestradiol (E2); i.e. 0.01, 1.0 and 10.0 microg/L; which were administered to the water either continuously from hatching to the end of the experiment (39-58 days post hatch), during the first 2 weeks after hatching only, from 14 days after hatching onwards, or during the chorionated embryo stage until hatching. Other groups were exposed to 17 alpha-ethinylestradiol (EE2) at 0.05 microg/L and 17 alpha-methyltestosterone (MT) at 1.0 microg/L (nominal concentrations). MT was applied continuously, during the first 2 weeks post hatch only, or from 14 days after hatching onwards. Gonad histology was examined and the genetic sex was identified with male sex-linked PCR markers. Treatment with oestrogens caused feminisation at the two highest E2 concentrations and with EE2. Exposure to E2 before hatching had no effect. Intersexual individuals from oestrogen treatments were genetic males. The genetic sex marker identified apparent total reversal of the gonad type of genetic males. Treatment with MT did not reveal a clear picture, since intersex was observed in both genetic females and males. MT also caused severe testis abnormalities, mainly the development of large branched cavities with unidentified origin. The process of sex differentiation is most sensitive to the influence of external steroids during the first 2 weeks after hatching. A lower incidence of intersex could also be induced in sticklebacks exposed from 14 days after hatching by E2 treatment, but not with MT. The combination of gonad histopathology with genetic sex identification in juvenile sticklebacks is suggested as a tool for detecting endocrine disruption in laboratory studies, and might become very useful in field surveys."
15261741,"Testicular interstitial cells, and steroidogenic detection in the protogynous fish, Synbranchus marmoratus (Teleostei, Synbranchidae).","Lo Nostro FL, Antoneli FN, Quagio-Grassiotto I, Guerrero GA",Tissue Cell. 2004 Aug;36(4):221-31. doi: 10.1016/j.tice.2004.03.001.,"The swamp eel, Synbranchus marmoratus, is a freshwater protogynic diandric species. Primary males develop directly as males while secondary males arise from the sex reversal of females. Fishes from Argentine and Brazil inland waters were collected, examined and compared for this study. In order to characterize the interstitial testicular compartment, light and electron microscopy techniques and an enzyme histochemical examination for steroidogenic cells detection were used. The interstitial compartment of S. marmoratus is composed of Leydig and myoid cells, collagen fibers, blood cells, macrophages,and amyelinic nerves. At the ultrastructural level, no differences were observed in the interstitial tissue, either between specimens from the different sampling sites or between primary and secondary males. Leydig cells are present in all testes examined throughout the year. A cytoplasmatic reaction of 3beta-HSD was detected only in Leydig cells during sex reversal and in both type of males, mainly during the regressed and early maturation classes (autumn and winter). Leydig cells possess the typical fine structural characteristics associated with steroidogenesis. Furthermore, in both type of males, during sex reversal and after the spawning period, the number of granulocytes and macrophages present in the testes increased, suggesting that they could be involved in phagocytosis and resorption of damaged cells."
14684994,The rice field eel as a model system for vertebrate sexual development.,"Cheng H, Guo Y, Yu Q, Zhou R",Cytogenet Genome Res. 2003;101(3-4):274-7. doi: 10.1159/000074348.,"Complex developmental mechanisms of vertebrates are unraveled using comparative genomic approaches. Several teleosts, such as zebrafish, medaka and pufferfish, are used as genetic model systems because they are amenable to studies of gene function. The rice field eel, a freshwater fish, is emerging as a specific model system for studies of vertebrate sexual development because of its small genome size and naturally occurring sex reversal. Data presented here support the use of the rice field eel as another important fish model for comparative genome studies, especially in vertebrate sexual development. This model system is complementary rather than redundant."
14502599,"Similar gene structure of two Sox9a genes and their expression patterns during gonadal differentiation in a teleost fish, rice field eel (Monopterus albus).","Zhou R, Liu L, Guo Y, Yu H, Cheng H, Huang X, Tiersch TR, Berta P",Mol Reprod Dev. 2003 Nov;66(3):211-7. doi: 10.1002/mrd.10271.,"The Sox9 gene encodes a transcription factor that is critical for testis determination and chondrogenesis in vertebrates. Mutations in human SOX9 cause campomelic dysplasia, a dominant skeletal dysmorphology syndrome often associated with male to female sex reversal. Here we show that the Sox9a gene was duplicated during evolution of the rice field eel, Monopterus albus, a freshwater fish which undergoes natural sex reversal from female to male during its life, and has a haploid genome size (0.6-0.8 pg) that is among the smallest of the vertebrates. The duplicated copies of the gene (named Sox9al and Sox9a2) fit within the Sox9 clade of vertebrates, especially in the Sox9a subfamily, not in the Sox9b subfamily. They have similar structures as revealed by both genomic and cDNA analysis. Furthermore, both Sox9al and Sox9a2 are expressed in testis, ovary, and ovotestis; and specifically in the outer layer (mainly gonocytes) of gonadal epithelium with bipotential capacity to form testis or ovary, suggesting that they have similar roles in gonadal differentiation during sex reversal in this species. The closely related gene structure and expression patterns of the two sox9a genes in the rice field eel also suggest that they arose in recent gene duplication events during evolution of this fish lineage."
12900561,"Sex determination and sex chromosome evolution in the medaka, Oryzias latipes, and the platyfish, Xiphophorus maculatus.","Volff JN, Schartl M",Cytogenet Genome Res. 2002;99(1-4):170-7. doi: 10.1159/000071590.,"The first vertebrate master sex-determining gene different from Sry has been very recently discovered in a small aquarium fish, the medaka (Oryzias latipes). In this fish, the X and Y chromosomes apparently differ only by a 250-kb Y-specific region containing dmrt1bY (also called DMY and dmrt1Y), a male-specific copy of the autosomal gene dmrt1. Dmrt1 is a putative transcription factor probably involved in testis formation in different vertebrate lineages. Dmrt1bY is the only gene having escaped the drastic process of degeneration that devastated the small Y-specific region of the medaka. Mutations leading to truncation or lower expression of dmrt1bY result in XY male-to-female sex reversal. Hence, both genetic and functional evidences converge in making dmrt1bY an outstanding candidate for the function of a master sex-determining gene in fish. Nevertheless, dmrt1bY could not be detected in certain other Oryzias species or in more divergent fishes. Phylogenetic analysis revealed that the duplication of the autosomal dmrt1 that formed dmrt1bY is young in evolutionary terms. Hence, dmrt1bY is not the universal master sex-determining gene in fish. Because the classical fish models, such as zebrafish and pufferfish, are not very adequate to study the basis of genetic sex determination, alternative models, such as the platyfish (Xiphophorus maculatus), are re-emerging. In this fish, which is a well-suited laboratory organism, gene loci involved in pigmentation, melanoma formation, and sexual maturity have been mapped close to the master sex-determining gene. Interestingly, the platyfish can harbor three different sex chromosomes (W, X, and Y) in certain natural populations. Bacterial artificial chromosome contigs covering the sex-determining region of the platyfish are already available, and the positional cloning of the master sex-determining gene(s) should provide new insights into sex determination and sex chromosome evolution in fish and other vertebrates."
12894945,"The dynamics of male brooding, mating patterns, and sex roles in pipefishes and seahorses (family Syngnathidae).","Wilson AB, Ahnesjo I, Vincent AC, Meyer A",Evolution. 2003 Jun;57(6):1374-86. doi: 10.1111/j.0014-3820.2003.tb00345.x.,"Modern theory predicts that relative parental investment of the sexes in their young is a key factor responsible for sexual selection. Seahorses and pipefishes (family Syngnathidae) are extraordinary among fishes in their remarkable adaptations for paternal care and frequent occurrences of sex-role reversals (i.e., female-female competition for mates), offering exceptional opportunities to test predictions of sexual selection theory. During mating, the female transfers eggs into or onto specialized egg-brooding structures that are located on either the male's abdomen or its tail, where they are osmoregulated, aerated, and nourished by specially adapted structures. All syngnathid males exhibit this form of parental care but the brooding structures vary, ranging from the simple ventral gluing areas of some pipefishes to the completely enclosed pouches found in seahorses. We present a molecular phylogeny that indicates that the diversification of pouch types is positively correlated with the major evolutionary radiation of the group, suggesting that this extreme development and diversification of paternal care may have been an important evolutionary innovation of the Syngnathidae. Based on recent studies that show that the complexity of brooding structures reflects the degree of paternal investment in several syngnathid species, we predicted sex-role reversals to be more common among species with more complex brooding structures. In contrast to this prediction, however, both parsimony- and likelihood-based reconstructions of the evolution of sex-role reversal in pipefishes and seahorses suggest multiple shifts in sex roles in the group, independent from the degree of brood pouch development. At the same time, our data demonstrate that sex-role reversal is positively associated with polygamous mating patterns, whereas most nonreversed species mate monogamously, suggesting that selection for polygamy or monogamy in pipefishes and seahorses may strongly influence sex roles in the wild."
12782402,"Cloning and characterization of estrogen receptor alpha in mummichog, Fundulus heteroclitus.","Urushitani H, Nakai M, Inanaga H, Shimohigashi Y, Shimizu A, Katsu Y, Iguchi T",Mol Cell Endocrinol. 2003 May 30;203(1-2):41-50. doi: 10.1016/s0303-7207(03)00118-7.,"Developmental exposure to 17 beta-estradiol (E(2)) induced the death of embryos and fry, malformations, sex reversal, and incomplete ossification of vertebrae and cranial bones in the cyprinodont fish, the mummichog (Fundulus heteroclitus). To clarify the mechanism by which exogenous estrogens caused these developmental effects, we determined the sequence of an estrogen receptor (ER) coding region, encoded by 620 amino acid residues. This region shared 80% identity to that of ER alpha of medaka (Oryzias latipes). Northern blot analysis showed that two ER alpha mRNAs with 5.5 and 4 kb were expressed in the liver. These mRNAs were strongly induced by E(2) stimulation. The 4 kb mRNA was expressed 8 h after treatment, whereas the 5.5 kb mRNA was not induced until 12 h after E(2) stimulation. Vitellogenin (VTG) was expressed 8 h after E(2) stimulation in the male liver. Receptor binding assays using the protein of F. heteroclitus ER alpha (fh ER alpha) ligand binding domain showed that alkylphenols bind to fh ER alpha with a higher affinity (50 times or more) as compared with the human ER alpha. The present results demonstrate that the fh ER alpha has a sequence very similar to that of medaka, and the mRNA for this receptor was induced by E(2)-stimulation, followed subsequently by VTG expression. Furthermore, alkylphenols bind to fh ER alpha more efficiently than to human ER alpha."
12740902,"Involvement of the gonadal germinal epithelium during sex reversal and seasonal testicular cycling in the protogynous swamp eel, Synbranchus marmoratus Bloch 1795 (Teleostei, Synbranchidae).","Lo Nostro F, Grier H, Andreone L, Guerrero GA",J Morphol. 2003 Jul;257(1):107-26. doi: 10.1002/jmor.10105.,"The swamp eel, Synbranchus marmoratus, is a protogynous, diandric species. During sex reversal, the ovarian germinal epithelium, which forms follicles containing an oocyte and encompassing follicle cells during the female portion of the life cycle, produces numerous invaginations, or acini, into the ovarian stroma. Within the acini, the gonia that formerly produced oocytes become spermatogonia, enter meiosis, and produce sperm. The acini are bounded by the basement membrane of the germinal epithelium. Epithelial cells of the female germinal epithelium, which formerly became follicle (granulosa) cells, now become Sertoli cells in the developing testis. Subsequently, lobules and testicular ducts form. The swamp eel testis has a lobular germinal compartment in both primary and secondary males, although the germinal compartment in testes of secondary males resides within the former ovarian lamellae. The germinal compartment, supported by a basement membrane, is composed of Sertoli and germ cells that give rise to sperm. Histological and immunohistochemical techniques were used to describe the five reproductive classes that were observed to occur during the annual reproductive cycle: regressed, early maturation, mid-maturation, late maturation, and regression. These classes are differentiated by the presence of continuous or discontinuous germinal epithelia and by the types of germ cells present. Synbranchus marmoratus has a permanent germinal epithelium. Differences between the germinal compartment of the testes of primary and secondary males were not observed."
12724273,Hormonal induction and stability of monosex populations in the medaka (Oryzias latipes): expression of sex-specific marker genes.,"Scholz S, Rosler S, Schaffer M, Hornung U, Schartl M, Gutzeit HO",Biol Reprod. 2003 Aug;69(2):673-8. doi: 10.1095/biolreprod.103.016873. Epub 2003 Apr 30.,"The model teleost medaka (Oryzias latipes, d-rR.YHNI strain) was used to produce offspring of a defined sex (monosex populations) by crossing experimentally produced YY and XX males to normal females. These monosex populations had the predicted chromosomal constitution as shown by a sex chromosome-specific DNA sequence. However, in XX populations the spontaneous development of males without previous exposure to androgens was observed. Differences in the percentage of male offspring from individual XX breeding pairs indicate a possible variation of unknown genetic factors to be responsible for the development of XX males. The expression of two gonadal genes that are involved in sex differentiation, Dmrt1b(Y) and Fig1a (factor in the germ line alpha), was analyzed in monosex populations. Dmrt1b(Y) expression correlated strictly with the genotype but not the sexual phenotype. When XY juvenile fish were exposed to 17 alpha-ethynylestradiol at concentrations that induce sex reversal, Dmrt1b(Y) expression was not repressed. However, Dmrt1b(Y) was expressed in XY or YY gonads regardless of the sex and could not be detected in XX individuals. In contrast, the expression of Fig1a correlated with the phenotypic sex: Fig1a was expressed in male juvenile fish exposed to 17 alpha-ethynylestradiol and repressed in fish exposed to 17 alpha-methyltestosterone. The Dmrt1b(Y) expression appears to reflect an early and important event in sex determination and lends support to the suggested key regulatory role of the Dmrt1b(Y) gene in sex determination. This process is apparently hormone insensitive, and the expression of further downstream acting genes can be regulated (directly or indirectly) by sex steroids."
12619565,"Oogenesis in the swamp eel Synbranchus marmoratus (Bloch, 1795) (Teleostei; Synbranchidae). Ovarian anatomy, stages of oocyte development and micropyle structure.","Aldo Ravaglia M, Maggese MC",Biocell. 2002 Dec;26(3):325-37.,"Synbranchus marmoratus (Synbranchidae), commonly known as the swamp eel, is a protogynous diandric teleost fish widely distributed throughout South America. The purpose of this work was to study the ovarian anatomy and to describe oocyte developmental stages in the swamp eel, Synbranchus marmoratus. S. marmoratus has a unique sacular ovary. It is covered by a conspicuous muscular wall, probably involved in an egg-releasing system acting as a peristaltic-like mechanism. The internal ovarian anatomy shows a U-shaped ovarian lamella delimiting a dorsal ovarian lumen. The microscopic study shows evidence of the existence of a germinal epithelium in the inner surface of the lamella, which contains germinal cells, pre-follicular cells and epithelial cells. The complete oogenesis process is divided into four stages: oogonia, primary growth, cortical alveoli and vitellogenesis. Besides, the ovulated oocytes, and atretic structures were described. The structure of the micropyle was studied by scanning electron microscopy (MEB). Near the animal pole the vitelline envelope forms crests that fuse together becoming furrow-like structures with a slightly spiraled direction that converge into the micropyle pit where is located the micropylar canal. Although the sex reversal process of Synbranchids has been subject of many studies, this is the first complete description of the ovarian anatomy and oogenesis."
12560600,No effects of estrogen receptor overexpression on gonadal sex differentiation and reversal in medaka fish.,"Kawamura T, Omura S, Sakai S, Yamashita I",Zoolog Sci. 2003 Jan;20(1):43-7. doi: 10.2108/zsj.20.43.,"In order to elucidate a possible role of estrogen receptor in the gonadal sex differentiation and the sex reversal with sex steroids, we examined for the formation of testis or ovary in transgenic medaka fish overexpressing the medaka estrogen receptor under the constitutive medaka beta-actin promoter. The transgenic fish underwent the genetically determined gonadal differentiation and showed the same sex-reversal rates as those of wild-type non-transgenic fish after treatments with estrogen and androgen. These results present invaluable data to reconsider the role of estrogen receptor in the gonadal sex determination."
12515675,"In ovo exposure to o,p -DDE affects sexual development but not sexual differentiation in Japanese medaka (Oryzias latipes).","Papoulias DM, Villalobos SA, Meadows J, Noltie DB, Giesy JP, Tillitt DE",Environ Health Perspect. 2003 Jan;111(1):29-32. doi: 10.1289/ehp.5540.,"Despite being banned in many countries, dichlorodiphenyltrichloroethane (DDT) and its metabolites dichlorodiphenyldichloroethylene (DDE) and dichlorodiphenyldichloroethane (DDD) continue to be found in fish tissues at concentrations of concern. Like o,p -DDT, o,p -DDE is estrogenic and is believed to exert its effects through binding to the estrogen receptor. The limited toxicologic data for o,p -DDE suggest that it decreases fecundity and fertility of fishes. We conducted an egg injection study using the d-rR strain of medaka and environmentally relevant concentrations of o,p -DDE to examine its effects on sexual differentiation and development. The gonads of exposed fish showed no evidence of sex reversal or intersex. However, other gonad abnormalities occurred in exposed individuals. Females exhibited few vitellogenic oocytes and increased atresia. Male testes appeared morphologically normal but were very small. Gonadosomatic index values for both sexes were lower for exposed fish. Our observations of abnormal female and very small male gonads after in ovo o,p -DDE exposure may be indicative of effects on early endocrine processes important for normal ovarian and testicular development."
12410597,Early estrogen exposure induces abnormal development of Fundulus heteroclitus.,"Urushitani H, Shimizu A, Katsu Y, Iguchi T",J Exp Zool. 2002 Dec 1;293(7):693-702. doi: 10.1002/jez.10161.,"Many chemicals released into the environment exhibit estrogenic activity, having the potential to disrupt development and the functioning of the endocrine system. In order to establish a model system to study the effects of such environmental chemicals on aquatic animals, we examined the effects of a natural estrogen, 17 beta-estradiol (E(2)), on early development of Fundulus heteroclitus. Embryos of F. heteroclitus were reared in seawater containing 10(-10), 10(-8), and 10(-6) M E(2) throughout the experiment. Hatching and survival rates decreased in a dose-dependent manner, and fry treated with 10(-6) M E(2) and 10(-8) M E(2) were dead by two weeks and 12 weeks after hatching, respectively. More than 85% of fry treated with 10(-8) M E(2) showed malformations: i.e., eye extrusion, crooked vertebral column, faded lateral-stripe pattern eight weeks after hatching. Body weight and head and body lengths were significantly reduced in E(2)-treated fry when compared to controls. Ossification was not completed in vertebrae, cranial bones, and other bones in fry treated with 10(-8) M E(2) even 12 weeks after hatching. Sex ratio of control fry was 57% male and 43% female, whereas fry treated with 10(-8) M E(2) were 100% female eight weeks after hatching. The present results demonstrate that exogenous estrogen induced death of embryos and fry, malformations, sex reversal, and incomplete ossification of vertebrae and cranial bones, which would result in shorter body and head lengths and in malformed vertebrae leading to a hunchback condition."
12216983,"Sex reversal of genetic females (XX) induced by the transplantation of XY somatic cells in the medaka, Oryzias latipes.","Shinomiya A, Shibata N, Sakaizumi M, Hamaguchi S",Int J Dev Biol. 2002 Aug;46(5):711-7.,"In order to investigate the function of gonadal somatic cells in the sex differentiation of germ cells, we produced chimera fish containing both male (XY) and female (XX) cells by means of cell transplantation between blastula embryos in the medaka, Oryzias latipes. Sexually mature chimera fish were obtained from all combinations of recipient and donor genotypes. Most chimeras developed according to the genetic sex of the recipients, whose cells are thought to be dominant in the gonads of chimeras. However, among XX/XY (recipient/donor) chimeras, we obtained three males that differentiated into the donor's sex. Genotyping of their progeny and of strain-specific DNA fragments in their testes showed that, although two of them produced progeny from only XX spermatogenic cells, their testes all contained XY cells. That is, in the two XX/XY chimeras, germ cells consisted of XX cells but testicular somatic cells contained both XX and XY cells, suggesting that the XY somatic cells induced sex reversal of the XX germ cells and the XX somatic cells. The histological examination of developing gonads of XX/XY chimera fry showed that XY donor cells affect the early sex differentiation of germ cells. These results suggest that XY somatic cells start to differentiate into male cells depending on their sex chromosome composition, and that, in the environment produced by XY somatic cells in the medaka, germ cells differentiate into male cells regardless of their sex chromosome composition."
12211055,"Sox9 in a teleost fish, medaka (Oryzias latipes): evidence for diversified function of Sox9 in gonad differentiation.","Yokoi H, Kobayashi T, Tanaka M, Nagahama Y, Wakamatsu Y, Takeda H, Araki K, Morohashi K, Ozato K",Mol Reprod Dev. 2002 Sep;63(1):5-16. doi: 10.1002/mrd.10169.,"Sox9 is a transcription factor containing the Sry-related high-mobility-group (HMG) box. Mutations in human SOX9 gene cause skeletal defects and male-to-female sex reversal, indicating its essential roles in chondrogenesis and testis development. Comparative studies have shown that Sox9 is expressed in chondrogenic tissues and testis in other vertebrates. Therefore, it was suggested that roles of Sox9 in cartilage and male gonad development are conserved among vertebrates. To investigate the evolutional significance of Sox9 in the gonad and cartilage development of teleost fish, we isolated medaka sox9 and analyzed its expression. Two kinds of transcripts (sox9 and sox9lf) were isolated by cDNA library screening. The sox9 encoded 487 amino acids and showed approximately 70% amino acid identity with known vertebrate SOX9 proteins. The sox9lf was a longer form of the sox9, which was transcribed from an additional exon in the 5' upstream region. Interestingly, the expression of medaka sox9 was predominantly observed in the adult ovary by northern blot and in situ hybridization analyses, whereas in the testis, its expression was detectable only by RT-PCR. During medaka embryogenesis, its expression was observed in the cranial cartilage and pectoral fin endoskeleton. These observations suggest that the function of Sox9 in the cartilage is conserved among vertebrates, while that in the gonad is quite different in medaka."
11971639,"Decline in reproductive success, sex reversal, and developmental alterations in Japanese medaka (Oryzias latipes) after continuous exposure to octylphenol.","Knorr S, Braunbeck T",Ecotoxicol Environ Saf. 2002 Mar;51(3):187-96. doi: 10.1006/eesa.2001.2123.,"Japanese medaka (Oryzias latipes) were continuously exposed to concentrations of 0, 2, 20, and 50 microg/L octylphenol, 0.01 per thousand dimethyl sulfoxide, and 100 ng/L 17beta-estradiol from 2 to 4 h postfertilization until maturity. Exposure to > or =2 microg/L octylphenol caused a 20-30% increase in mortality both before and after hatch. Growth was significantly decreased in fish exposed to 50 microg/L octylphenol and in the positive control. Sex ratio changed from 42:58 (females:males) in controls to 57:40 at 50 microg/L octylphenol, and 3 and 4% of the medaka exposed to 50 microg/L octylphenol and 17beta-estradiol developed testes-ova. In cross-mating experiments, mating of exposed males with control females resulted in an up to 11% lower fertilization rate than in controls. Results indicate that continuous exposure to octylphenol causes a broad variety of reproductive effects, which can be correlated with the xenoestrogenic potential of octylphenol."
11749706,Genetic evidence for extreme polyandry and extraordinary sex-role reversal in a pipefish.,"Jones AG, Walker D, Avise JC",Proc Biol Sci. 2001 Dec 22;268(1485):2531-5. doi: 10.1098/rspb.2001.1841.,"Due to the phenomenon of male pregnancy, the fish family Syngnathidae (seahorses and pipefishes) has historically been considered an archetypal example of a group in which sexual selection should act more strongly on females than on males. However, more recent work has called into question the idea that all species with male pregnancy are sex-role reversed with respect to the intensity of sexual selection. Furthermore, no studies have formally quantified the opportunity for sexual selection in any natural breeding assemblage of pipefishes or seahorses in order to demonstrate conclusively that sexual selection acts most strongly on females. Here, we use a DNA-based study of parentage in the Gulf pipefish Syngnathus scovelli in order to show that sexual selection indeed acts more strongly on females than on males in this species. Moreover, the Gulf pipefish exhibits classical polyandry with the greatest asymmetry in reproductive roles (as quantified by variances in mating success) between males and females yet documented in any system. Thus, the intensity of sexual selection on females in pipefish rivals that of any other taxon yet studied."
11543627,Genomic organization and expression of the doublesex-related gene cluster in vertebrates and detection of putative regulatory regions for DMRT1.,"Brunner B, Hornung U, Shan Z, Nanda I, Kondo M, Zend-Ajusch E, Haaf T, Ropers HH, Shima A, Schmid M, Kalscheuer VM, Schartl M",Genomics. 2001 Sep;77(1-2):8-17. doi: 10.1006/geno.2001.6615.,"Genes related to the Drosophila melanogaster doublesex and Caenorhabditis elegans mab-3 genes are conserved in human. They are identified by a DNA-binding homology motif, the DM domain, and constitute a gene family (DMRTs). Unlike the invertebrate genes, whose role in the sex-determination process is essentially understood, the function of the different vertebrate DMRT genes is not as clear. Evidence has accumulated for the involvement of DMRT1 in male sex determination and differentiation. DMRT2 (known as terra in zebrafish) seems to be a critical factor for somitogenesis. To contribute to a better understanding of the function of this important gene family, we have analyzed DMRT1, DMRT2, and DMRT3 from the genome model organism Fugu rubripes and the medakafish, a complementary model organism for genetics and functional studies. We found conservation of synteny of human chromosome 9 in F. rubripes and an identical gene cluster organization of the DMRTs in both fish. Although expression analysis and gene linkage mapping in medaka exclude a function for any of the three genes in the primary step of male sex determination, comparison of F. rubripes and human sequences uncovered three putative regulatory regions that might have a role in more downstream events of sex determination and human XY sex reversal."
11460688,"Effects of methyl testosterone exposure on sexual differentiation in medaka, Oryzias latipes.","Papoulias DM, Noltie DB, Tillitt DE",Mar Environ Res. 2000 Jul-Dec;50(1-5):181-4. doi: 10.1016/s0141-1136(00)00076-3.,"Studies were conducted to characterize effects of a known androgen on sexual differentiation and development of medaka, Oryzias latipes (d-rR strain), at two life stages. Embryos were injected with graded doses of methyl testosterone (MT) prior to epiboly. The occurrence of sex-reversal, and the gonadosomatic index (GSI) were evaluated in adults. Primary germ cells were counted and gonad volumes calculated for larvae to determine if sex-reversal could be detected at an early life stage. Sex-reversal of genetic females to phenotypic males was observed at both life stages. The GSI for phenotypic females was greater than for phenotypic males, while the GSI in XX males was similar to XY males. MT appeared to reduce the GSI of XX females exposed to MT but not sex-reversed. Our results indicate that embryonic exposure to androgens influences sexual development in medaka. Utilizing the d-rR strain of medaka allows detection of an effect as early as 2 weeks after chemical exposure making this a useful tool to screen chemicals for effects on sexual differentiation."
10706527,"Permanent and functional male-to-female sex reversal in d-rR strain medaka (Oryzias latipes) following egg microinjection of o,p'-DDT.","Edmunds JS, McCarthy RA, Ramsdell JS",Environ Health Perspect. 2000 Mar;108(3):219-24. doi: 10.1289/ehp.00108219.,"Complete sex reversal of fish is accomplished routinely in aquaculture practices by exposing fish to exogenous sex steroids during gonadal differentiation. A variety of environmental chemicals are also active at sex steroid receptors and theoretically possess the potential to alter normal sexual differentiation in fish. However, in controlled environmental chemical exposures to date, only partial alterations of fish sexual phenotype have been observed. Here we report complete, permanent, and functional male-to-female sex reversal in the Japanese medaka (Oryzias latipes, d-rR strain) after a onetime embryonic exposure to the xenoestrogen o, p'-DDT. d-rR strain medaka are strict gonochorists that possesses both sex-linked pigmentation, which distinguishes genotypic sex, and sexually dimorphic external secondary sexual characteristics, which distinguish phenotypic sex. We directly microinjected the xenoestrogen o, p'-DDT into the egg yolks of medaka at fertilization to parallel the maternal transfer of lipophilic contaminants to the embryo. At 10 weeks of age, microinjected medaka were examined for mortality and sex reversal. A calculated embryonic dose of 511 +/- 22 ng/egg o, p'-DDT (mean +/- standard error) resulted in 50% mortality. An embryonic exposure of 227 +/- 22 ng/egg o, p'-DDT resulted in 86% (6 of 7) sex reversal of genetic males to a female phenotype (XY females). XY females were distinguished by sex-linked male pigmentation accompanying female secondary sexual characteristics. Histologic examination of the gonads confirmed active ovaries in 100% of the XY females. In 10-day breeding trials in which XY females were paired with normal XY males, 50% of the XY females produced fertilized embryos; this represents a comparable breeding success rate to normal XX females. Fertilized eggs produced from XY females hatched to viable larvae. These results clearly indicate that a weakly estrogenic pesticide, o, p'-DDT, when presented during the critical period of gonadal development, can profoundly alter sexual differentiation."
